"timestamp","formatversion","webaclid","terminatingruleid","terminatingruletype","action","terminatingrulematchdetails","httpsourcename","httpsourceid","rulegrouplist","ratebasedrulelist","nonterminatingmatchingrules","httprequest","httprequest"
"1602460555091","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.43, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=4WvckopkiyexfEcO6Iyw3P98UuJ2aKXEVRDh8gvBFp503LYZIn3-tA==}","{clientip=66.249.66.43, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=4WvckopkiyexfEcO6Iyw3P98UuJ2aKXEVRDh8gvBFp503LYZIn3-tA==}"
"1602215304060","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2409:4060:117:12f4:988d:f905:3e7e:290c, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 9; CPH1937) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-GB,en-US;q=0.9,en;q=0.8}, {name=cookie, value=_ga=GA1.0.SCN4W9v5NMnjAhki1s_jYTFX-f67856G-Wx8_TiFbMCcEvKywiosMZxmbBP08hAC}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=gui6HAAUt2PsFgAv8dHRqEVPGTtA7Szjj-i1e-NCQdikQjIYyuqGAA==}","{clientip=2409:4060:117:12f4:988d:f905:3e7e:290c, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 9; CPH1937) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-GB,en-US;q=0.9,en;q=0.8}, {name=cookie, value=_ga=GA1.0.SCN4W9v5NMnjAhki1s_jYTFX-f67856G-Wx8_TiFbMCcEvKywiosMZxmbBP08hAC}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=gui6HAAUt2PsFgAv8dHRqEVPGTtA7Szjj-i1e-NCQdikQjIYyuqGAA==}"
"1602490467653","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.45, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=d2kXjz7t0TpUoO-cxwt2VvUOf-XOtMNNmKSbIVMiw0m-DEBiJBOD_Q==}","{clientip=66.249.66.45, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=d2kXjz7t0TpUoO-cxwt2VvUOf-XOtMNNmKSbIVMiw0m-DEBiJBOD_Q==}"
"1602275782277","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2405:201:d013:501f:b49f:96d2:1feb:70a8, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; U; Android 10; en-in; ONEPLUS A6000 Build/QKQ1.190716.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/5.7}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=x-requested-with, value=com.transsion.phoenix}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/amp/panty-online/}, {name=accept-encoding, value=gzip, deflate}, {name=accept-language, value=en-IN,en-US;q=0.9,en;q=0.8}, {name=cookie, value=visitor_id=5f80c9ae0b7c4; PHPSESSID=32ev68na2pkna64bennglunoke; AMCVS_B77A13975D6949E00A495E66%40AdobeOrg=1; AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18545%7CMCMID%7C45539490349461676820004421237708571657%7CMCAAMLH-1602880574%7C12%7CMCAAMB-1602880574%7C6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y%7CMCOPTOUT-1602282974s%7CNONE%7CMCSYNCSOP%7C411-18552%7CvVersion%7C4.5.2; _ga=GA1.2.2111204016.1602275779; _gid=GA1.2.1125738677.1602275779; _gac_UA-64928965-1=1.1602275779.EAIaIQobChMI56SFp66o7AIVxqqWCh2kCwk2EAAYASAAEgKecPD_BwE; _gat_gtag_UA_64928965_1=1; _fbp=fb.1.1602275779686.213780639}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=euttcBk2UTc4zcSnajMatDKyH0gto9cCbJ_ETM8LhSqvNq0w2o97Rw==}","{clientip=2405:201:d013:501f:b49f:96d2:1feb:70a8, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; U; Android 10; en-in; ONEPLUS A6000 Build/QKQ1.190716.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/5.7}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=x-requested-with, value=com.transsion.phoenix}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/amp/panty-online/}, {name=accept-encoding, value=gzip, deflate}, {name=accept-language, value=en-IN,en-US;q=0.9,en;q=0.8}, {name=cookie, value=visitor_id=5f80c9ae0b7c4; PHPSESSID=32ev68na2pkna64bennglunoke; AMCVS_B77A13975D6949E00A495E66%40AdobeOrg=1; AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18545%7CMCMID%7C45539490349461676820004421237708571657%7CMCAAMLH-1602880574%7C12%7CMCAAMB-1602880574%7C6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y%7CMCOPTOUT-1602282974s%7CNONE%7CMCSYNCSOP%7C411-18552%7CvVersion%7C4.5.2; _ga=GA1.2.2111204016.1602275779; _gid=GA1.2.1125738677.1602275779; _gac_UA-64928965-1=1.1602275779.EAIaIQobChMI56SFp66o7AIVxqqWCh2kCwk2EAAYASAAEgKecPD_BwE; _gat_gtag_UA_64928965_1=1; _fbp=fb.1.1602275779686.213780639}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=euttcBk2UTc4zcSnajMatDKyH0gto9cCbJ_ETM8LhSqvNq0w2o97Rw==}"
"1602444522199","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.40, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=oEVqp3MbeBSmGAuuGfqwMcUz-e14dLQ4GxlGhpqxjCbmOHLVtjsJeA==}","{clientip=66.249.66.40, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=oEVqp3MbeBSmGAuuGfqwMcUz-e14dLQ4GxlGhpqxjCbmOHLVtjsJeA==}"
"1602444566636","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.55, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=fyo38ZaQC5KE4jLnT6LqiR4xZJSSEyeHt2PRPOwSGfEGP-eUnf98nw==}","{clientip=66.249.66.55, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=fyo38ZaQC5KE4jLnT6LqiR4xZJSSEyeHt2PRPOwSGfEGP-eUnf98nw==}"
"1602389122257","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2402:3a80:cd2:ab35:ac7:3fe3:6487:216a, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-IN,en-GB;q=0.9,en-US;q=0.8,en;q=0.7}, {name=cookie, value=AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18510%7CMCMID%7C77399957548273518211288243738896962090%7CMCAAMLH-1599815996%7C12%7CMCAAMB-1599815996%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1599218396s%7CNONE%7CvVersion%7C4.5.2; _ga=GA1.2.1173261805.1599211198; _fbp=fb.1.1599211198782.1022881287; _gac_UA-64928965-1=1.1599211472.Cj0KCQjwy8f6BRC7ARIsAPIXOjjBdAgSe5aVZ5OEe2iQv3HEFKsHk4rJa-1pK6eoIelTM7-EWN60N5kaAiseEALw_wcB; visitor_id=5f520981cd914; cto_bundle=zYQId18wbTF0M1d1Q3ZwYmNUU3FVY1ZpNzJkS1RobHpXSjJ5Vno4QlJQJTJGM1FRTjVTTXM1ck81WmVGSTlXMXJWSGFwdFlaa3Ewa1YlMkJwa2tqVW13aVhZZWh1Rm1WM21GUnElMkJHRktUbjg3UkN1MTVwQURZVm5xQ290QjA5TTJYMWRiQTYlMkJaJTJCZ0RrQ3pmWGNSSUlRQkpWQjJ0bmlBJTNEJTNE}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=t5Hzf4InKqTqbvhirJdZq1HujEXivaGxsGJEJmiXy9zX_DMbjbQoXA==}","{clientip=2402:3a80:cd2:ab35:ac7:3fe3:6487:216a, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-IN,en-GB;q=0.9,en-US;q=0.8,en;q=0.7}, {name=cookie, value=AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18510%7CMCMID%7C77399957548273518211288243738896962090%7CMCAAMLH-1599815996%7C12%7CMCAAMB-1599815996%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1599218396s%7CNONE%7CvVersion%7C4.5.2; _ga=GA1.2.1173261805.1599211198; _fbp=fb.1.1599211198782.1022881287; _gac_UA-64928965-1=1.1599211472.Cj0KCQjwy8f6BRC7ARIsAPIXOjjBdAgSe5aVZ5OEe2iQv3HEFKsHk4rJa-1pK6eoIelTM7-EWN60N5kaAiseEALw_wcB; visitor_id=5f520981cd914; cto_bundle=zYQId18wbTF0M1d1Q3ZwYmNUU3FVY1ZpNzJkS1RobHpXSjJ5Vno4QlJQJTJGM1FRTjVTTXM1ck81WmVGSTlXMXJWSGFwdFlaa3Ewa1YlMkJwa2tqVW13aVhZZWh1Rm1WM21GUnElMkJHRktUbjg3UkN1MTVwQURZVm5xQ290QjA5TTJYMWRiQTYlMkJaJTJCZ0RrQ3pmWGNSSUlRQkpWQjJ0bmlBJTNEJTNE}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=t5Hzf4InKqTqbvhirJdZq1HujEXivaGxsGJEJmiXy9zX_DMbjbQoXA==}"
"1602445834389","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.33, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=TVAiNSMFOh2WPP2iX72VNOFSW1of57eSW5vwNxqsw-yE7M7HiS8keg==}","{clientip=66.249.66.33, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=TVAiNSMFOh2WPP2iX72VNOFSW1of57eSW5vwNxqsw-yE7M7HiS8keg==}"
"1602193006331","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2409:4072:6e15:6b7:7480:f9b:6327:b41f, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 8.0.0; LND-AL30 Build/HONORLND-AL30) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*7ywxdt*_ga*LWdUSi1XQ25ndjVhSjhuZ1VHU1lfdU5zdnZxUDRXOGZWc0ZXdEtad05ueFoxQ0NNOFZxMnRnYXoyZzctc2lMbQ..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-IN,en-GB;q=0.9,en-US;q=0.8,en;q=0.7}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=nBcX-8l7nFTvWnj4RNzGdNY0ZGdwZWdqSxH4e60_y5OPip_k5mGbMw==}","{clientip=2409:4072:6e15:6b7:7480:f9b:6327:b41f, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 8.0.0; LND-AL30 Build/HONORLND-AL30) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*7ywxdt*_ga*LWdUSi1XQ25ndjVhSjhuZ1VHU1lfdU5zdnZxUDRXOGZWc0ZXdEtad05ueFoxQ0NNOFZxMnRnYXoyZzctc2lMbQ..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-IN,en-GB;q=0.9,en-US;q=0.8,en;q=0.7}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=nBcX-8l7nFTvWnj4RNzGdNY0ZGdwZWdqSxH4e60_y5OPip_k5mGbMw==}"
"1602487083777","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.60, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=owDZY3-mxWxPEiwkO1rXxUJTnp1s-H5kb1rdGHONv4JACMjxV-r6xg==}","{clientip=66.249.66.60, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=owDZY3-mxWxPEiwkO1rXxUJTnp1s-H5kb1rdGHONv4JACMjxV-r6xg==}"
"1602488016887","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.45, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=Dv9zqIwgDnF4TN5qzXj_oUTUSvMXh2qB7dlmQnd6AnDjRX6xIkLgUw==}","{clientip=66.249.66.45, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=Dv9zqIwgDnF4TN5qzXj_oUTUSvMXh2qB7dlmQnd6AnDjRX6xIkLgUw==}"
"1602467467169","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.40, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=XGs_CpMmzuFCL-L54NCGxVqqAUzqOWyjxAYVZsfPyQI188wgFMLTBA==}","{clientip=66.249.66.40, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=XGs_CpMmzuFCL-L54NCGxVqqAUzqOWyjxAYVZsfPyQI188wgFMLTBA==}"
"1602467535478","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.44, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=qnR-McC86XGg7VvHRwNkESGYYoCWlIHHEl8-SQnxGg6sSqgKni6tWw==}","{clientip=66.249.66.44, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=qnR-McC86XGg7VvHRwNkESGYYoCWlIHHEl8-SQnxGg6sSqgKni6tWw==}"
